danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_pop,key|0,key|1,key|2,key|3,key|4,key|5,key|6,key|7,key|8,key|9,key|10,key|11,mode|0,mode|1,id
0.6401693321551668,0.8652370213909734,0.14565136731932019,-0.5815856249079222,0.727140032440432,-0.1571326005524109,1.3204366409846757,1.5745808242350434,-0.92582023816067,0.6996002642284295,-0.3521688921648963,2.621500099889875,-0.300824616594859,-0.18042023176108016,-0.2704335932501895,-0.31436972499572363,-0.29343264820607917,-0.32319450041708075,-0.29990734631199856,-0.29062786351757525,-0.25116779984044135,-0.32668240783286867,1.2245083199897902,-1.2245083199897897,6naxalmIoLFWR0siv8dnQQ
-1.6535334438937856,1.2524362486709903,0.40284672690428147,-0.5275281426204494,-0.7205678560293667,-0.15735650726042297,3.2087333403943217,0.6435440187046919,1.0428997225958538,0.9736054276361384,2.839546655732924,-0.3814609810779744,-0.300824616594859,-0.18042023176108016,-0.2704335932501895,-0.31436972499572363,-0.29343264820607917,-0.32319450041708075,-0.29990734631199856,-0.29062786351757525,-0.25116779984044135,-0.32668240783286867,-0.8166543123270392,0.8166543123270392,2m1hi0nfMR9vdGC8UcrnwU
-0.9661461766235946,-1.2121175630637193,-1.5965293669035265,-0.7373983679718144,0.09248728188584297,-0.15735650726042297,0.5563010116515896,-1.1564604719873215,0.6076194182659739,-0.30508533493317025,-0.3521688921648963,-0.3814609810779744,-0.300824616594859,-0.18042023176108016,-0.2704335932501895,-0.31436972499572363,-0.29343264820607917,3.094112055463523,-0.29990734631199856,-0.29062786351757525,-0.25116779984044135,-0.32668240783286867,-0.8166543123270392,0.8166543123270392,3y4LxiYMgDl4RethdzpmNe
-0.8069617568347082,1.3507725603611536,0.8209114273703311,-0.5508470565483788,-0.6406116039909934,-0.1571857309577019,1.261656977189823,0.022852815017790743,-0.011060357004279294,0.8822703731669022,2.839546655732924,-0.3814609810779744,-0.300824616594859,-0.18042023176108016,-0.2704335932501895,-0.31436972499572363,-0.29343264820607917,-0.32319450041708075,-0.29990734631199856,-0.29062786351757525,-0.25116779984044135,-0.32668240783286867,1.2245083199897902,-1.2245083199897897,0v1XpBHnsbkCn7iJ9Ucr1l
-0.3800580855826954,1.430670813609411,0.43951906905042626,-0.5370676983182388,-0.6171244549547211,-0.14217639146299627,-0.68468464021724,1.4282750405088451,1.919989352421092,0.0602548829437751,-0.3521688921648963,-0.3814609810779744,-0.300824616594859,-0.18042023176108016,-0.2704335932501895,-0.31436972499572363,-0.29343264820607917,-0.32319450041708075,3.3343631368058713,-0.29062786351757525,-0.25116779984044135,-0.32668240783286867,1.2245083199897902,-1.2245083199897897,62bOmKYxYg7dhrC6gH9vFn
0.3145648371324446,1.1971220733452737,-0.5951299440328023,-0.351576337527891,-0.1773650687436673,-0.1561370379580297,-0.7735888817069547,0.7765492766375989,0.04605023824655281,-0.031080171525461237,-0.3521688921648963,-0.3814609810779744,3.3241960425957044,-0.18042023176108016,-0.2704335932501895,-0.31436972499572363,-0.29343264820607917,-0.32319450041708075,-0.29990734631199856,-0.29062786351757525,-0.25116779984044135,-0.32668240783286867,-0.8166543123270392,0.8166543123270392,5Mmk2ii6laakqfeCT7OnVD
2.0728291102551433,-0.19802434875891345,0.7324088416576352,-0.43849228944108254,-0.6211222675566398,-0.15735650726042297,-0.9543363478761272,0.9804906721347237,-0.5791585581891775,1.612950808920793,-0.3521688921648963,-0.3814609810779744,-0.300824616594859,-0.18042023176108016,-0.2704335932501895,3.1809678874567298,-0.29343264820607917,-0.32319450041708075,-0.29990734631199856,-0.29062786351757525,-0.25116779984044135,-0.32668240783286867,1.2245083199897902,-1.2245083199897897,3yfqSUWxFvZELEM4PmlwIR
0.3579787698021409,0.42272361878524023,0.7016040742548734,-0.699240145180657,-0.6421107837167128,-0.15735650726042297,-0.5671253126275343,1.3440383771513371,-0.6331513624340235,-1.4011059885640063,-0.3521688921648963,-0.3814609810779744,-0.300824616594859,-0.18042023176108016,-0.2704335932501895,-0.31436972499572363,-0.29343264820607917,3.094112055463523,-0.29990734631199856,-0.29062786351757525,-0.25116779984044135,-0.32668240783286867,-0.8166543123270392,0.8166543123270392,7oQSevUCbYs4QawXTHQVV1
0.3652144252470903,-0.0935420175881152,1.0839743616986754,0.03636559418220769,0.5922138571256771,-0.15735650726042297,-0.19313970173278355,0.8652194485928706,0.6498012965822587,0.6082652097591932,-0.3521688921648963,-0.3814609810779744,-0.300824616594859,-0.18042023176108016,-0.2704335932501895,3.1809678874567298,-0.29343264820607917,-0.32319450041708075,-0.29990734631199856,-0.29062786351757525,-0.25116779984044135,-0.32668240783286867,1.2245083199897902,-1.2245083199897897,7H6ev70Weq6DdpZyyTmUXk
-1.6897117211185324,-0.19802434875891345,-0.7261724466350262,-0.7469379236696037,-0.7600962281308375,-0.15582584558418244,0.4313942260875275,-1.1254259118029766,1.946912394755139,1.7042858633900293,-0.3521688921648963,-0.3814609810779744,-0.300824616594859,-0.18042023176108016,-0.2704335932501895,-0.31436972499572363,-0.29343264820607917,-0.32319450041708075,-0.29990734631199856,-0.29062786351757525,-0.25116779984044135,3.061076984933947,-0.8166543123270392,0.8166543123270392,3AJwUDP919kvQ9QcozQPxg
